Sequence;Type;Année;Tour;Département;Commune;Numéro du bureau; Code canton;Code circonscription;Indicatif;Nombre d'inscrits;Nombre d'abstentions;Nombre de votants;Nombre de votants d'après les feuilles d'émargement;Nombre de bulletins blancs;Nombre de bulletins nuls;Nombre d'exprimés;Nombre de candidats;Sigle du candidat;Nombre de voix du candidat;Sigle du candidat;Nombre de voix du candidat;ADRESSE;NOM;Geo Shape;pourcentage_participation;geo_point_2d
237;PR;2017;2;31;555;0230;24;03;I;1000;257;743;743;65;25;653;2;LEPE;113;LEPE;113;1 CHEMIN DE DUROUX;ECOLE JEAN MACE;"{""type"": ""Polygon"", ""coordinates"": [[[1.488715783, 43.5897805919], [1.4875144103, 43.5894038464], [1.4871902487, 43.5893319132], [1.4866313407, 43.5893358736], [1.4845814716, 43.5899235188], [1.482298546, 43.5906076855], [1.480042428, 43.5912792905], [1.4789808035, 43.5916127336], [1.4789123861, 43.5911614865], [1.4788577052, 43.5898032883], [1.4788187573, 43.5895904684], [1.4786366261, 43.5894400978], [1.4783542825, 43.5894042134], [1.4780830237, 43.5892784042], [1.4780587232, 43.5892926445], [1.4780806213, 43.589413042], [1.4786163725, 43.5896725665], [1.4787733681, 43.591688147], [1.4786697946, 43.5925570379], [1.4795814748, 43.5925232135], [1.4803696045, 43.5919707471], [1.4805565775, 43.5923457825], [1.4807259044, 43.5925541184], [1.4814449217, 43.5925873487], [1.4814594984, 43.5933168427], [1.4826411844, 43.5931658924], [1.4829433887, 43.5937326911], [1.4817672839, 43.5940977531], [1.4806544095, 43.5945508346], [1.4797078219, 43.5948951125], [1.4787073569, 43.5956508857], [1.478523611, 43.5960210473], [1.478316069, 43.5963397928], [1.4793674779, 43.5959172745], [1.4803312707, 43.5957031738], [1.4815942016, 43.5955074099], [1.4830383736, 43.5953820669], [1.4848603345, 43.5950542354], [1.4880002602, 43.5945006782], [1.4881475073, 43.5948575235], [1.4887716533, 43.5946313476], [1.4893732882, 43.5944324337], [1.4903587421, 43.5940632491], [1.4909451286, 43.5938367772], [1.4914168508, 43.5937494432], [1.4908227296, 43.5929476736], [1.4905148383, 43.5922546332], [1.4904228454, 43.5919581347], [1.4901335502, 43.5919740454], [1.4900462103, 43.591854787], [1.4897806548, 43.5913764512], [1.4891522396, 43.590766918], [1.4892156436, 43.5903937083], [1.4892685381, 43.5900247489], [1.488715783, 43.5897805919]]]}";74.3;43.5925623586, 1.485134528
236;PR;2017;2;31;555;0229;24;03;I;984;252;732;732;77;12;643;2;LEPE;92;LEPE;92;1 CHEMIN DE DUROUX;ECOLE JEAN MACE;"{""type"": ""Polygon"", ""coordinates"": [[[1.4691742379, 43.5911771406], [1.4699725462, 43.5915421848], [1.4710919909, 43.5921586708], [1.4721811215, 43.5929203107], [1.4726490626, 43.5935661831], [1.4729410501, 43.5936289617], [1.4745653685, 43.5931957174], [1.4749044195, 43.5930328262], [1.4749336089, 43.5933397819], [1.4749071338, 43.594071631], [1.4763756824, 43.5947934349], [1.4771715883, 43.5959914519], [1.4772142005, 43.5963777983], [1.4773070707, 43.5967995215], [1.478151037, 43.5964095015], [1.478316069, 43.5963397928], [1.478523611, 43.5960210473], [1.4787073569, 43.5956508857], [1.4797078219, 43.5948951125], [1.4806544095, 43.5945508346], [1.4817672839, 43.5940977531], [1.4829433887, 43.5937326911], [1.4826411844, 43.5931658924], [1.4814594984, 43.5933168427], [1.4814449217, 43.5925873487], [1.4807259044, 43.5925541184], [1.4805565775, 43.5923457825], [1.4803696045, 43.5919707471], [1.4795814748, 43.5925232135], [1.4786697946, 43.5925570379], [1.4787733681, 43.591688147], [1.4786163725, 43.5896725665], [1.4780806213, 43.589413042], [1.4779910485, 43.589462342], [1.4777072993, 43.5894981447], [1.4770602057, 43.5897208511], [1.4765370264, 43.5900508227], [1.4760028497, 43.5908204503], [1.4754567257, 43.5910378266], [1.4737424659, 43.5916327887], [1.4733867823, 43.5914409431], [1.4725921057, 43.5907847813], [1.4722064938, 43.5907609665], [1.4695683834, 43.591231366], [1.4691742379, 43.5911771406]]]}";74.39024390243902;43.5928283321, 1.47672205228
227;PR;2017;2;31;555;0220;23;02;I;1118;349;769;769;79;26;664;2;LEPE;141;LEPE;141;37 RUE DE LA SOLIDARITE;ECOLE SOUPETARD;"{""type"": ""Polygon"", ""coordinates"": [[[1.4743193629, 43.611057622], [1.474705948, 43.6112478943], [1.4753328743, 43.6115677271], [1.4760451633, 43.611927935], [1.4773075147, 43.6126121074], [1.4786690589, 43.613282825], [1.4837828061, 43.6157909277], [1.4842795856, 43.6142322391], [1.4856293664, 43.6099772616], [1.4856930569, 43.6097109344], [1.4857436282, 43.6094511347], [1.4857716357, 43.6090388294], [1.4858095583, 43.6081128629], [1.4858122507, 43.6074666766], [1.4826075884, 43.6063853357], [1.4823906047, 43.6064407949], [1.4802363929, 43.6084804154], [1.479935706, 43.6088425229], [1.4798483538, 43.6091560574], [1.4797640389, 43.6093476114], [1.4796647145, 43.6095049179], [1.4790290256, 43.6102494368], [1.4779985348, 43.609742077], [1.4777394004, 43.6096004965], [1.4765922341, 43.6090924497], [1.4760570422, 43.6088349526], [1.4756707024, 43.6086957306], [1.4756143423, 43.6088171915], [1.4752607034, 43.6093547435], [1.4750711693, 43.6095288609], [1.4750903177, 43.6096889074], [1.4752239205, 43.6099009302], [1.4742850118, 43.6108809636], [1.4743193629, 43.611057622]]]}";68.78354203935599;43.6108815567, 1.48124975015
225;PR;2017;2;31;555;0218;23;02;I;812;269;543;543;52;21;470;2;LEPE;115;LEPE;115;37 RUE DE LA SOLIDARITE;ECOLE SOUPETARD;"{""type"": ""Polygon"", ""coordinates"": [[[1.4731346397, 43.6070722096], [1.4728523557, 43.6076637189], [1.4708208982, 43.6091884114], [1.4708887855, 43.6094041109], [1.4711592972, 43.6096956914], [1.471805341, 43.6099513494], [1.4724785456, 43.6102204591], [1.4731499741, 43.6105226679], [1.4735899098, 43.6107152439], [1.4743193629, 43.611057622], [1.4742850118, 43.6108809636], [1.4752239205, 43.6099009302], [1.4750903177, 43.6096889074], [1.4750711693, 43.6095288609], [1.4752607034, 43.6093547435], [1.4756143423, 43.6088171915], [1.4756707024, 43.6086957306], [1.4757586381, 43.6085878258], [1.4763104509, 43.6086987523], [1.4768577842, 43.6081579753], [1.4775897589, 43.6073487095], [1.4768822391, 43.6070424369], [1.4750665247, 43.6062564166], [1.4754463029, 43.6059781943], [1.4762612954, 43.6055764086], [1.4771746885, 43.6053052134], [1.478635226, 43.6052253639], [1.4791303269, 43.605105107], [1.4781971101, 43.6051169422], [1.4770365375, 43.6052269586], [1.4760911268, 43.6055006348], [1.4755095866, 43.6057797724], [1.4745024753, 43.6063536241], [1.4733672077, 43.6067418708], [1.4732225345, 43.6067805442], [1.4731346397, 43.6070722096]]]}";66.87192118226602;43.6083824275, 1.47423213301
235;PR;2017;2;31;555;0228;24;03;I;942;275;667;667;62;16;589;2;LEPE;84;LEPE;84;20 RUE LUCIEN CASSAGNE;ECOLE ARMAND LEYGUE;"{""type"": ""Polygon"", ""coordinates"": [[[1.4634455592, 43.596649567], [1.4633406889, 43.5978423953], [1.4632252603, 43.5983253786], [1.4633483209, 43.5983297587], [1.4647099983, 43.5983270226], [1.4659362611, 43.5984764436], [1.4660427278, 43.5985252664], [1.4657817975, 43.5995984053], [1.4684782165, 43.5991258652], [1.4685616628, 43.5990271658], [1.4687849357, 43.5974583081], [1.4686369458, 43.5966226945], [1.4684327893, 43.5954422581], [1.4708631719, 43.5958951406], [1.4709574376, 43.5957681317], [1.4710536395, 43.5950583288], [1.4708870598, 43.5946956413], [1.4700799146, 43.5940707], [1.4698404435, 43.5939965266], [1.4696597915, 43.5941430693], [1.4689475622, 43.5943164197], [1.4677453518, 43.5947134407], [1.4671086018, 43.594847162], [1.46617178, 43.5958830404], [1.4655927821, 43.5968724803], [1.4654354087, 43.5969169528], [1.4650642746, 43.5968355661], [1.4648994457, 43.5965334265], [1.4644821844, 43.5964914225], [1.4634455592, 43.596649567]]]}";70.80679405520169;43.5968747702, 1.46715221876
222;PR;2017;2;31;555;0215;23;02;I;874;311;563;563;52;21;490;2;LEPE;137;LEPE;137;133 RUE LOUIS PLANA;ECOLE LA JUNCASSE;"{""type"": ""Polygon"", ""coordinates"": [[[1.4705645128, 43.6148872707], [1.4713204497, 43.6154711281], [1.4717039824, 43.6157843909], [1.4720637553, 43.6160293424], [1.4728882824, 43.6165550568], [1.4761652785, 43.6138948983], [1.4767010258, 43.6136756815], [1.4779378108, 43.6141486656], [1.4786690589, 43.613282825], [1.4773075147, 43.6126121074], [1.4760451633, 43.611927935], [1.4753328743, 43.6115677271], [1.474705948, 43.6112478943], [1.4743943481, 43.6114555665], [1.474487303, 43.6117817406], [1.4744938681, 43.6119587128], [1.4742870805, 43.6122116464], [1.4739025051, 43.6125124242], [1.4736260931, 43.6128074], [1.4744580173, 43.6130890588], [1.475433712, 43.6136055013], [1.4750893065, 43.6138299532], [1.4738432004, 43.6132830686], [1.4732061088, 43.6129451721], [1.4726162511, 43.6133938658], [1.4723683609, 43.6134269831], [1.4705645128, 43.6148872707]]]}";64.41647597254004;43.6139186372, 1.47434318545
240;PR;2017;2;31;555;0233;24;03;I;993;279;714;714;55;11;648;2;LEPE;92;LEPE;92;112 AVENUE CAMILLE PUJOL;ECOLE JEAN CHAUBET;"{""type"": ""Polygon"", ""coordinates"": [[[1.4751215918, 43.5975937447], [1.4744784908, 43.5978641679], [1.4722114998, 43.5987078557], [1.4716010156, 43.598792134], [1.4703713426, 43.5988413914], [1.469952821, 43.5988845454], [1.4684782165, 43.5991258652], [1.4657817975, 43.5995984053], [1.4643546562, 43.6002979215], [1.4634891351, 43.6006611085], [1.4638888452, 43.6005939705], [1.4642991225, 43.6006061974], [1.4677331114, 43.6007198534], [1.4735185447, 43.6008721531], [1.4747453881, 43.6008408165], [1.475795863, 43.6000389229], [1.4770693943, 43.5991138279], [1.4751215918, 43.5975937447]]]}";71.90332326283988;43.5996681692, 1.47148700661
250;PR;2017;2;31;555;0243;25;03;I;1319;405;914;913;82;30;802;2;LEPE;174;LEPE;174;30 CHEMIN BITET;ECOLE HENRI GUILLAUMET;"{""type"": ""Polygon"", ""coordinates"": [[[1.4762280921, 43.5708363473], [1.4775662876, 43.5700763703], [1.4800402342, 43.573415063], [1.4835228282, 43.5712056786], [1.4852833921, 43.5701119743], [1.4868967439, 43.5715886986], [1.4876884327, 43.5721935323], [1.4868943051, 43.5726757727], [1.4872910366, 43.573145191], [1.4881587247, 43.5727060758], [1.4886894603, 43.5734537033], [1.488735173, 43.5736252956], [1.488727843, 43.5741418217], [1.4891510248, 43.5753172321], [1.4885559105, 43.5757120428], [1.4880577196, 43.5760631052], [1.4877673295, 43.576259609], [1.4868920642, 43.576861401], [1.485211894, 43.5757187109], [1.4858871123, 43.5754185807], [1.4859867677, 43.5751827987], [1.4845866951, 43.5748051738], [1.4832718473, 43.5745672545], [1.4834604749, 43.574024657], [1.4835833484, 43.5738950135], [1.4839187758, 43.5734604348], [1.4833487204, 43.5738308005], [1.4825791954, 43.5743179295], [1.4827633027, 43.5747299353], [1.4829162484, 43.5750461443], [1.4824262422, 43.575550516], [1.4816241366, 43.5752199418], [1.480543229, 43.5757292969], [1.4802820145, 43.5763404134], [1.4802895786, 43.5766299786], [1.4789293713, 43.5765581825], [1.4786525827, 43.5765295964], [1.4774442279, 43.5749372214], [1.4752816604, 43.5732388147], [1.4745893579, 43.5737373244], [1.476217852, 43.574747387], [1.4742344162, 43.5761773571], [1.4728827755, 43.575117485], [1.4713494665, 43.5761792952], [1.471010157, 43.5757873932], [1.4754355783, 43.572225553], [1.4762280921, 43.5708363473]]]}";69.2191053828658;43.5736726163, 1.48123084035
258;PR;2017;2;31;555;0251;25;03;I;955;264;691;691;61;17;613;2;LEPE;106;LEPE;106;21 BD DE LA MEDITERRANEE;GROUPE SCOLAIRE ANATOLE FRANCE;"{""type"": ""Polygon"", ""coordinates"": [[[1.4752165388, 43.5789066479], [1.4734740793, 43.5796171591], [1.4720446494, 43.5802779932], [1.4718323367, 43.5803804502], [1.4730042433, 43.5817801956], [1.4736975613, 43.5820768875], [1.4737508022, 43.5823554558], [1.4706986562, 43.583621712], [1.4716153753, 43.5844007589], [1.472327893, 43.5849909083], [1.4725628031, 43.5847675269], [1.4730612447, 43.5852216825], [1.472825841, 43.5853892383], [1.4738599895, 43.5862420151], [1.4745088979, 43.5867198232], [1.4754441482, 43.5857806554], [1.4760266088, 43.5852305566], [1.4763393379, 43.5849984462], [1.4770082687, 43.5846004088], [1.4777392823, 43.5841274126], [1.477940687, 43.5839816979], [1.4784074021, 43.583545127], [1.4775584371, 43.5827562462], [1.4773262922, 43.5827894849], [1.4769859878, 43.5826506616], [1.4767512643, 43.5823205751], [1.4757645894, 43.5810651378], [1.475953821, 43.5797637641], [1.4752165388, 43.5789066479]]]}";72.35602094240838;43.5829082742, 1.47454999085
248;PR;2017;2;31;555;0241;25;03;I;1023;302;721;721;53;19;649;2;LEPE;161;LEPE;161;30 CHEMIN BITET;ECOLE HENRI GUILLAUMET;"{""type"": ""Polygon"", ""coordinates"": [[[1.4868920642, 43.576861401], [1.485211894, 43.5757187109], [1.4858871123, 43.5754185807], [1.4859867677, 43.5751827987], [1.4845866951, 43.5748051738], [1.4832718473, 43.5745672545], [1.4834604749, 43.574024657], [1.4835833484, 43.5738950135], [1.4839187758, 43.5734604348], [1.4833487204, 43.5738308005], [1.4825791954, 43.5743179295], [1.4827633027, 43.5747299353], [1.4829162484, 43.5750461443], [1.4824262422, 43.575550516], [1.4816241366, 43.5752199418], [1.480543229, 43.5757292969], [1.4802820145, 43.5763404134], [1.4802895786, 43.5766299786], [1.4803078659, 43.5779878043], [1.4805526149, 43.5784362277], [1.4814271029, 43.5797134806], [1.4819362579, 43.5803304099], [1.4820828552, 43.5805732081], [1.4826566377, 43.5800382482], [1.483410471, 43.5795614113], [1.483790781, 43.5791763701], [1.4839695049, 43.5789360263], [1.4841405007, 43.5789912413], [1.4843330812, 43.5788110398], [1.4841546488, 43.5787292731], [1.4852797427, 43.5779515131], [1.4868920642, 43.576861401]]]}";70.4789833822092;43.5771227816, 1.48308370596
96;PR;2017;2;31;555;0093;20;09;I;1129;414;715;715;42;15;658;2;LEPE;154;LEPE;154;6 IMPASSE DES GLIERES;ECOLE BUFFON;"{""type"": ""Polygon"", ""coordinates"": [[[1.3840246028, 43.5443089935], [1.3854302182, 43.5449906851], [1.3866682019, 43.5457456953], [1.3876193305, 43.5463005479], [1.3892610435, 43.5471100047], [1.389767247, 43.5474255196], [1.3941644948, 43.5509317106], [1.3941382541, 43.5513301022], [1.3941302973, 43.5514508535], [1.3945673258, 43.5530231861], [1.3942976685, 43.5556890416], [1.3944012485, 43.5569966527], [1.3944416285, 43.5575564752], [1.3943851552, 43.5581394149], [1.3945998791, 43.5585111818], [1.394785621, 43.5589231238], [1.3948362565, 43.5593629306], [1.3948995111, 43.5598422685], [1.3957983295, 43.559581487], [1.3982011238, 43.5589813031], [1.3990388742, 43.5587807413], [1.4018782724, 43.5580992741], [1.4019351838, 43.5581795345], [1.4038033968, 43.557620333], [1.4043614817, 43.5574555763], [1.4052526908, 43.5571185236], [1.4059948019, 43.5567480703], [1.4064602964, 43.5565134748], [1.4068448583, 43.5563794416], [1.4068960271, 43.5563514796], [1.4073657236, 43.5560970446], [1.4077727655, 43.5558553361], [1.4081769827, 43.5556277969], [1.4089297815, 43.5567466256], [1.4101286696, 43.5585484258], [1.4111318293, 43.5600553072], [1.4127522491, 43.5625398436], [1.4115105284, 43.5629923582], [1.4104873991, 43.5633586596], [1.4094382154, 43.5637266279], [1.4091504759, 43.5639068739], [1.4087449353, 43.5640471925], [1.4092508214, 43.5644838912], [1.4102860094, 43.5654403911], [1.4105934697, 43.5657513473], [1.4106230476, 43.5657733514], [1.4109017891, 43.5660906923], [1.4109172446, 43.5661012272], [1.4110937445, 43.5662985185], [1.4113274636, 43.5665823761], [1.4114942275, 43.5668212182], [1.4116189123, 43.5670038961], [1.411899225, 43.567304216], [1.4123289937, 43.5677003739], [1.4126951114, 43.5680061255], [1.4133340543, 43.5685080594], [1.4144355397, 43.5692247453], [1.4149694296, 43.5690304098], [1.4159838434, 43.5687273879], [1.4169382743, 43.5685165943], [1.4180327579, 43.5684214072], [1.4191373746, 43.5684284747], [1.4203778577, 43.5685700361], [1.4211794733, 43.5687354754], [1.4219771697, 43.5689018189], [1.4229002953, 43.5691202651], [1.424577516, 43.5693797875], [1.4258425433, 43.569449581], [1.4272344667, 43.5695610684], [1.4287111872, 43.5697441692], [1.4306837691, 43.5700865817], [1.4312686389, 43.5682687147], [1.4318797244, 43.5655296451], [1.4327913771, 43.5628199674], [1.4335480231, 43.56189733], [1.4352358705, 43.561250442], [1.438130006, 43.5603081481], [1.4388279331, 43.5600986351], [1.4389832793, 43.555961307], [1.4385631998, 43.5536367427], [1.4377976995, 43.5488215469], [1.437376309, 43.5470986637], [1.4369846072, 43.545567417], [1.436766188, 43.5447135377], [1.4282445857, 43.5460711], [1.4275315076, 43.5460038751], [1.4267901794, 43.5458276143], [1.4254737679, 43.5453212458], [1.4248786263, 43.5450269325], [1.4241627351, 43.5445490424], [1.4233729721, 43.543883215], [1.4222541496, 43.5444948378], [1.4207117635, 43.5450746388], [1.4187596585, 43.5458214023], [1.4143376726, 43.5473948035], [1.4122227524, 43.5483984176], [1.410664526, 43.5491482552], [1.4052480295, 43.5436351473], [1.4030704348, 43.5451527715], [1.4015593622, 43.5435498397], [1.4007161986, 43.5443186985], [1.4002758671, 43.5439479497], [1.3999138383, 43.5436440827], [1.3987235941, 43.5424080315], [1.3978885988, 43.5415779729], [1.3977016099, 43.5413928697], [1.3957444022, 43.5412952399], [1.3952401377, 43.5412711748], [1.3948162672, 43.5410973443], [1.3944170959, 43.5407600344], [1.3935114533, 43.539301117], [1.3930391883, 43.538816544], [1.3918581926, 43.5385739334], [1.3914075998, 43.5384471725], [1.3911266289, 43.5383681901], [1.3908611841, 43.5382940615], [1.390589885, 43.5380968887], [1.3903044505, 43.5378891885], [1.3899830208, 43.537654696], [1.3898840278, 43.5375819659], [1.3896207486, 43.537371611], [1.3891338536, 43.5369919124], [1.3885717665, 43.5367620236], [1.3884285308, 43.5368554402], [1.387322002, 43.5375794143], [1.3860209343, 43.5384304144], [1.3846063753, 43.5393826284], [1.3832109536, 43.5386414073], [1.38261274, 43.5389646719], [1.3822637889, 43.5391528477], [1.3819389286, 43.5397868576], [1.3815132994, 43.5406224897], [1.3810142135, 43.5417549959], [1.3823129035, 43.5425148837], [1.3830317537, 43.5433563824], [1.3840246028, 43.5443089935]]]}";63.330380868024804;43.553747302, 1.41454314521
63;PR;2017;2;31;555;0063;18;03;I;845;270;575;575;38;11;526;2;LEPE;86;LEPE;86;RUE PIERRE BRUNIERE;ECOLE FABRE;"{""type"": ""Polygon"", ""coordinates"": [[[1.4524956356, 43.5957021253], [1.4512783515, 43.5961987748], [1.4509527236, 43.5963864043], [1.4505283299, 43.5965619007], [1.4501982858, 43.5969595264], [1.449555043, 43.5976707047], [1.4489813515, 43.5982556473], [1.4487971921, 43.5983838217], [1.4488542208, 43.5987513683], [1.44860243, 43.5987872357], [1.4482964561, 43.5987895687], [1.4480407103, 43.5986532152], [1.4477601266, 43.5985242263], [1.4474785929, 43.5984595711], [1.4470038765, 43.5984284102], [1.4469969949, 43.5983659116], [1.4462708636, 43.5989572045], [1.4457498654, 43.5992359996], [1.4457710904, 43.5994717525], [1.445770694, 43.599512184], [1.4471479511, 43.5997705613], [1.4486737681, 43.5997770479], [1.4495221955, 43.599780996], [1.4495841354, 43.6001974582], [1.4501582148, 43.6004765133], [1.4509148384, 43.6004067259], [1.4511201446, 43.6004533421], [1.4519068138, 43.6002867418], [1.4523544228, 43.5968015325], [1.4524956356, 43.5957021253]]]}";68.04733727810651;43.5985562331, 1.45007067439
55;PR;2017;2;31;555;0055;18;03;I;1188;353;835;835;68;16;751;2;LEPE;68;LEPE;68;101 GRANDE RUE ST MICHEL;ECOLE PIERRE DUPONT;"{""type"": ""Polygon"", ""coordinates"": [[[1.4446700548, 43.5927323435], [1.4456096517, 43.5930112804], [1.447597136, 43.5913664518], [1.4480274962, 43.5908750051], [1.4490999938, 43.5896544018], [1.4495224059, 43.5891704553], [1.4500309424, 43.5888470767], [1.4506343151, 43.5885357991], [1.4507963995, 43.588489757], [1.4505230482, 43.5883144798], [1.4498283851, 43.5878482725], [1.4489448065, 43.5873077385], [1.4470257038, 43.5866436278], [1.4461685527, 43.5886994486], [1.4455485739, 43.5902102612], [1.4451772278, 43.5909330208], [1.4447118068, 43.5918537143], [1.4451805661, 43.5919312072], [1.4448479939, 43.5925842541], [1.4446700548, 43.5927323435]]]}";70.28619528619528;43.5896099445, 1.44734038904
97;PR;2017;2;31;555;0094;20;09;I;753;302;451;451;21;12;418;2;LEPE;76;LEPE;76;39 RUE PAUL LAMBERT;ECOLE SYLVAIN DAURIAC;"{""type"": ""Polygon"", ""coordinates"": [[[1.4104834151, 43.5787588048], [1.4122399269, 43.579919061], [1.4123483162, 43.5800117816], [1.4129875315, 43.5808231562], [1.4134414334, 43.5806837527], [1.4130210156, 43.5798439438], [1.4169185321, 43.5787668141], [1.417372023, 43.5796162963], [1.4177037159, 43.5795203947], [1.4164715442, 43.5769456613], [1.4158205426, 43.5767117398], [1.4152050311, 43.576961854], [1.4141495228, 43.5775578342], [1.4109054193, 43.5784397723], [1.4104834151, 43.5787588048]]]}";59.8937583001328;43.5785638829, 1.41418389951
38;PR;2017;2;31;555;0038;18;04;I;993;344;649;649;47;12;590;2;LEPE;75;LEPE;75;5 BOULEVARD MICHELET;ECOLE MICHELET;"{""type"": ""Polygon"", ""coordinates"": [[[1.4528633947, 43.6015179843], [1.452997426, 43.6022267337], [1.4541559698, 43.6019746352], [1.4543034024, 43.6027468808], [1.4567775096, 43.6025419006], [1.4569381166, 43.6033946638], [1.4568938349, 43.6050918064], [1.457918168, 43.605294467], [1.4582844804, 43.6039169659], [1.4585860003, 43.6022702075], [1.4588062534, 43.6018111468], [1.4586797538, 43.6016483761], [1.459172086, 43.6015462315], [1.4591340578, 43.6013708454], [1.4587532361, 43.5999788618], [1.4585934022, 43.5999938799], [1.4580720114, 43.6000371424], [1.4573705805, 43.6001064401], [1.4563500137, 43.6000985117], [1.4564272098, 43.6007793756], [1.4563878529, 43.6009768096], [1.4542072857, 43.6013203169], [1.4528633947, 43.6015179843]]]}";65.35750251762337;43.6021028787, 1.45682544816
